scenario,slope,slope_se,slope_p,folder,run_number,outslope
fixed_no_var,-0.199157367,0.088710507,0.036232635,F:/patoine/derived/resampe500_patoine_all/resample91_pred_all_vars/resample91_all_1992.rds,91,-2.646304183
fixed_no_var,-0.134318045,0.068002349,0.062210264,F:/patoine/derived/resampe500_patoine_all/resample92_pred_all_vars/resample92_all_1992.rds,92,-2.274137383
fixed_no_var,-0.157970002,0.06822992,0.031339104,F:/patoine/derived/resampe500_patoine_all/resample93_pred_all_vars/resample93_all_1992.rds,93,-2.896442523
fixed_no_var,-0.157625087,0.066168274,0.027250618,F:/patoine/derived/resampe500_patoine_all/resample94_pred_all_vars/resample94_all_1992.rds,94,-3.268777902
fixed_no_var,-0.130237588,0.062343323,0.049694174,F:/patoine/derived/resampe500_patoine_all/resample95_pred_all_vars/resample95_all_1992.rds,95,-2.698578261
fixed_no_var,-0.253682179,0.108001509,0.029219396,F:/patoine/derived/resampe500_patoine_all/resample96_pred_all_vars/resample96_all_1992.rds,96,-4.703164142
fixed_no_var,-0.158111162,0.074050248,0.045302647,F:/patoine/derived/resampe500_patoine_all/resample97_pred_all_vars/resample97_all_1992.rds,97,-2.754668923
fixed_no_var,-0.280925561,0.150636614,0.07693421,F:/patoine/derived/resampe500_patoine_all/resample98_pred_all_vars/resample98_all_1992.rds,98,-2.874337267
fixed_no_var,-0.077005231,0.024826346,0.005622462,F:/patoine/derived/resampe500_patoine_all/resample99_pred_all_vars/resample99_all_1992.rds,99,-2.378998216
fixed_no_var,-0.196774236,0.105938755,0.078037002,F:/patoine/derived/resampe500_patoine_all/resample1_pred_all_vars/resample1_all_1992.rds,101,-3.004549638
fixed_no_var,-0.139696162,0.066342591,0.048068214,F:/patoine/derived/resampe500_patoine_all/resample10_pred_all_vars/resample10_all_1992.rds,110,-2.761376773
fixed_no_var,-0.134742424,0.066540771,0.056428367,F:/patoine/derived/resampe500_patoine_all/resample100_pred_all_vars/resample100_all_1992.rds,200,-3.93145219
fixed_no_var,-0.139488233,0.085550121,0.118647358,F:/patoine/derived/resampe500_patoine_all/resample11_pred_all_vars/resample11_all_1992.rds,111,-2.490454526
fixed_no_var,-0.125402632,0.053799623,0.030334552,F:/patoine/derived/resampe500_patoine_all/resample12_pred_all_vars/resample12_all_1992.rds,112,-3.115061131
fixed_no_var,-0.152785061,0.063047452,0.024988497,F:/patoine/derived/resampe500_patoine_all/resample13_pred_all_vars/resample13_all_1992.rds,113,-3.398484822
fixed_no_var,-0.192132874,0.086573601,0.038193868,F:/patoine/derived/resampe500_patoine_all/resample14_pred_all_vars/resample14_all_1992.rds,114,-2.912492638
fixed_no_var,-0.221602873,0.120774529,0.081447511,F:/patoine/derived/resampe500_patoine_all/resample15_pred_all_vars/resample15_all_1992.rds,115,-4.179135054
fixed_no_var,-0.155447117,0.080137084,0.066642729,F:/patoine/derived/resampe500_patoine_all/resample16_pred_all_vars/resample16_all_1992.rds,116,-3.166946279
fixed_no_var,-0.162337433,0.069497815,0.030023669,F:/patoine/derived/resampe500_patoine_all/resample17_pred_all_vars/resample17_all_1992.rds,117,-2.985894029
fixed_no_var,-0.171254337,0.088052833,0.065982928,F:/patoine/derived/resampe500_patoine_all/resample18_pred_all_vars/resample18_all_1992.rds,118,-3.524623637
fixed_no_var,-0.055322683,0.018618014,0.007544842,F:/patoine/derived/resampe500_patoine_all/resample19_pred_all_vars/resample19_all_1992.rds,119,-1.941155327
fixed_no_var,-0.222398568,0.09126659,0.024286967,F:/patoine/derived/resampe500_patoine_all/resample2_pred_all_vars/resample2_all_1992.rds,102,-2.964432905
fixed_no_var,-0.228377195,0.106338514,0.044179211,F:/patoine/derived/resampe500_patoine_all/resample20_pred_all_vars/resample20_all_1992.rds,120,-2.680090215
fixed_no_var,-0.116612473,0.054473864,0.044801842,F:/patoine/derived/resampe500_patoine_all/resample21_pred_all_vars/resample21_all_1992.rds,121,-2.457395175
fixed_no_var,-0.167256655,0.092106648,0.084407957,F:/patoine/derived/resampe500_patoine_all/resample22_pred_all_vars/resample22_all_1992.rds,122,-2.462044884
fixed_no_var,-0.183346011,0.082385359,0.03771501,F:/patoine/derived/resampe500_patoine_all/resample23_pred_all_vars/resample23_all_1992.rds,123,-4.061411651
fixed_no_var,-0.19781988,0.092882001,0.045796745,F:/patoine/derived/resampe500_patoine_all/resample24_pred_all_vars/resample24_all_1992.rds,124,-3.430351389
fixed_no_var,-0.088280421,0.038442013,0.032585783,F:/patoine/derived/resampe500_patoine_all/resample25_pred_all_vars/resample25_all_1992.rds,125,-2.440878989
fixed_no_var,-0.148191039,0.057224584,0.017514833,F:/patoine/derived/resampe500_patoine_all/resample26_pred_all_vars/resample26_all_1992.rds,126,-4.264615038
fixed_no_var,-0.187324992,0.078256934,0.026598175,F:/patoine/derived/resampe500_patoine_all/resample27_pred_all_vars/resample27_all_1992.rds,127,-2.521556147
fixed_no_var,-0.167339424,0.082003993,0.054710488,F:/patoine/derived/resampe500_patoine_all/resample28_pred_all_vars/resample28_all_1992.rds,128,-2.961045067
fixed_no_var,-0.088159098,0.036452942,0.025248325,F:/patoine/derived/resampe500_patoine_all/resample29_pred_all_vars/resample29_all_1992.rds,129,-2.554257836
fixed_no_var,-0.076165643,0.034823506,0.040778002,F:/patoine/derived/resampe500_patoine_all/resample3_pred_all_vars/resample3_all_1992.rds,103,-2.662780133
fixed_no_var,-0.24648848,0.139443031,0.092371635,F:/patoine/derived/resampe500_patoine_all/resample30_pred_all_vars/resample30_all_1992.rds,130,-2.397878264
fixed_no_var,-0.199662427,0.082894713,0.025776175,F:/patoine/derived/resampe500_patoine_all/resample31_pred_all_vars/resample31_all_1992.rds,131,-4.423565496
fixed_no_var,-0.100715253,0.04056929,0.022038705,F:/patoine/derived/resampe500_patoine_all/resample32_pred_all_vars/resample32_all_1992.rds,132,-1.463552973
fixed_no_var,-0.076746241,0.038082684,0.057517013,F:/patoine/derived/resampe500_patoine_all/resample33_pred_all_vars/resample33_all_1992.rds,133,-2.318950512
fixed_no_var,-0.097095732,0.052941087,0.081572845,F:/patoine/derived/resampe500_patoine_all/resample34_pred_all_vars/resample34_all_1992.rds,134,-2.225362913
fixed_no_var,-0.16344477,0.0726917,0.035977507,F:/patoine/derived/resampe500_patoine_all/resample35_pred_all_vars/resample35_all_1992.rds,135,-2.600201578
fixed_no_var,-0.132860191,0.076005706,0.095794748,F:/patoine/derived/resampe500_patoine_all/resample36_pred_all_vars/resample36_all_1992.rds,136,-3.256007481
fixed_no_var,-0.219381227,0.092941015,0.028521737,F:/patoine/derived/resampe500_patoine_all/resample37_pred_all_vars/resample37_all_1992.rds,137,-3.782385708
fixed_no_var,-0.137188365,0.061778441,0.03808856,F:/patoine/derived/resampe500_patoine_all/resample38_pred_all_vars/resample38_all_1992.rds,138,-3.801189189
fixed_no_var,-0.084720438,0.040115915,0.047473597,F:/patoine/derived/resampe500_patoine_all/resample39_pred_all_vars/resample39_all_1992.rds,139,-1.713420368
fixed_no_var,-0.087337901,0.034268,0.019131141,F:/patoine/derived/resampe500_patoine_all/resample4_pred_all_vars/resample4_all_1992.rds,104,-1.831394804
fixed_no_var,-0.183755631,0.075646696,0.02468433,F:/patoine/derived/resampe500_patoine_all/resample40_pred_all_vars/resample40_all_1992.rds,140,-2.385587909
fixed_no_var,-0.174861192,0.078083135,0.036651723,F:/patoine/derived/resampe500_patoine_all/resample41_pred_all_vars/resample41_all_1992.rds,141,-3.399430801
fixed_no_var,-0.018344775,0.019245323,0.351864603,F:/patoine/derived/resampe500_patoine_all/resample42_pred_all_vars/resample42_all_1992.rds,142,-2.596406953
fixed_no_var,-0.037940776,0.017983403,0.047676209,F:/patoine/derived/resampe500_patoine_all/resample43_pred_all_vars/resample43_all_1992.rds,143,-2.752465567
fixed_no_var,-0.141803254,0.071027072,0.059677173,F:/patoine/derived/resampe500_patoine_all/resample44_pred_all_vars/resample44_all_1992.rds,144,-3.463783592
fixed_no_var,-0.237462097,0.098789936,0.026044753,F:/patoine/derived/resampe500_patoine_all/resample45_pred_all_vars/resample45_all_1992.rds,145,-4.274051354
fixed_no_var,-0.16906729,0.080532658,0.048679559,F:/patoine/derived/resampe500_patoine_all/resample46_pred_all_vars/resample46_all_1992.rds,146,-3.889663643
fixed_no_var,-0.224042548,0.089162353,0.020662866,F:/patoine/derived/resampe500_patoine_all/resample47_pred_all_vars/resample47_all_1992.rds,147,-1.959665933
fixed_no_var,-0.16676377,0.097829344,0.103748187,F:/patoine/derived/resampe500_patoine_all/resample48_pred_all_vars/resample48_all_1992.rds,148,-3.023901136
