"Cmic","latitude","longitude","elev","clay","nitrogen","phh2o","sand","soc","land_cover","tmean","prec","ndvi","Slope"
7.91666666666667,-22.68,-47,603.170857089897,368.949128752882,198.482353642367,54.1625249084229,475.177046260834,236.572593698783,"C",22.642346161245,1251.43496498328,0.328315903303224,-1.706568204032
44.5,26.27,108.12,1087.60662245402,287.311238589979,270.336260536327,57.8874789445225,298.795157376189,338.309038738922,"C",15.093139521525,1239.01444293037,0.126686368046616,-1.706568204032
8.91833333333333,36.11,108.4,1468.66894456618,229.835831932888,181.310154398573,73.3495630752681,312.151989122804,200.731013899708,"FC",9.21846744969787,638.951588405825,0.191404501736452,-1.706568204032
46.33333333,52.9,122.85,465,253.94,1480,57.92,420.17,4270,"S",-5.39166669999997,513.2,0.199286684,-1.706568204032
49.6666666666667,-43.55,172.47,45.2586410589541,208.180449843784,426.544820754046,63.3351868719523,582.976385834518,753.475250278696,"G",12.5649646572348,530.659651686253,0.28342928741125,-1.706568204032
45.4583333333333,44.91,-68.69,37.0045550126633,98.2640341611694,220.751836758159,56.4588547345914,499.835456651481,263.624073824124,"C",7.87331309585721,943.065321749256,0.219503158737132,-1.706568204032
94.1,9.68,-84.58,406.482753114059,361.073731540286,474.564875134595,53.7007730402371,313.37782001415,526.349563243633,"FT",24.6818979922948,2088.5031440358,0.172035091235278,-1.706568204032
11.8333333333333,51.45,4.74,11.1916699600508,142.442974171529,441.024651788393,49.0547030184809,677.140155977132,627.608339163311,"C",10.80340436595,730.327327334495,0.144752744195797,-1.706568204032
31.515,52.07,10.76,107.185463823287,257.270230390267,267.503603466845,68.4435654830601,362.639410301158,260.520742455007,"C",9.77536372403887,792.950123379372,0.112452202006366,-1.706568204032
28.05,52.23,10.33,81.4696307001087,245.885203745398,190.799719653838,66.264825315988,200.897880443108,272.753223953,"C",9.86562649818472,645.429908914922,0.094189249800494,-1.706568204032
27.4875,53.3,-114.3,771.828425255706,248.841539366317,181.92742227997,62.3728842522122,326.671151136855,275.37229919379,"C",5.78196184531259,446.311371273679,0.181591062437942,-1.706568204032
0.110833333333333,52.3342,-6.4575,40.9772406464718,220.033356259347,699.315862506064,59.8011748308487,440.057864929236,821.195700841463,"G",10.6940877920024,1097.51893356573,0.0791078230004573,-1.706568204032
39.0833333333333,52.43,-0.37,54.3711030183541,320.271645605536,688.644777540614,66.6052475196399,320.090686091142,902.981428922882,"C",10.6957446851628,564.286309822576,0.162507679365212,-1.706568204032
23.0833333333333,-38.62,177.9,41.3141981392731,205.568400530575,434.907498418587,58.8420051015642,500.592399017038,1096.69041727637,"G",15.519917596751,842.852762171014,0.296020057824256,-1.706568204032
47.0833333333333,-40.4,175.3,18.2678650579416,204.422458014413,470.996898259014,60.1935059967594,556.497419923123,1047.68801089887,"G",14.0923215954009,849.699984319375,0.29190434774651,-1.706568204032
21.33333333,34.7,92.9,4754,236.85,296.26,74.91,448.87,926,"G",-3.18333330000002,345.2,0.199286684,-1.706568204032
18.3333333333333,43.5,124.8,203.215999728839,266.769249427428,131.95755427285,69.8632286850886,287.012110274694,152.716503938638,"C",6.25160190579288,350.593605809906,0.152347711776258,-1.706568204032
270,39.72,140.1,34.6042381268912,319.948497907219,453.52156567719,50.221418544444,300.810792466194,702.773138884609,"FB",12.1176972802138,1763.39924338957,0.140245785765595,-1.706568204032
40.3333333333333,52.42,10.48,68.2660052527362,132.642877703341,216.840925211438,51.3126101089015,607.136753842075,368.193831163625,"S",9.00747910402538,625.44646290527,0.11697894509306,-1.706568204032
41,57.22,-2.22,85.5379366716828,131.139527087084,850.50986656447,53.6485816289187,631.514828349612,1663.97317885332,"C",8.53571462663228,747.377192444452,0.0942180033759978,-1.706568204032
51.5833333333333,52.42,-1.97,186.307998177399,230.833651795031,435.495338259648,58.1601504083525,341.832524545876,618.216160350668,"C",8.47432790613078,703.387818639759,0.123162151893697,-1.706568204032
7.5,32.39,72.49,183.473026484809,271.695312023821,80.4611654294365,80.0357321741381,286.008185144981,89.6411620221555,"C",24.3516293410974,410.083398487228,0.198525401768366,-1.706568204032
9.70833333333333,40.47,16.95,7.88773327138778,348.997117279903,560.128362335174,70.4564655335242,314.425380246233,743.464681029106,"FC",17.4473829877097,284.902810471053,0.108863151520109,-1.706568204032
19.41666667,33.93,114.27,56,245.35,220,76.7,231.73,181,"C",15.6916667,854.4,0.229172915,-1.706568204032
109.166666666667,42.5,-72.17,308.734814045898,101.452274508132,854.232559152239,46.639373802153,590.743896707433,1356.38545199265,"FB",9.24523492126991,1272.98961349537,0.235934283994029,-1.706568204032
21.9166666666667,50.67,4.43,119.387386811462,227.649840293361,218.039488597505,61.7280060508424,124.693886060824,172.521394629782,"C",9.49631115783018,777.626002746572,0.117143792986415,-1.706568204032
82.9853785747773,52.01,5.07,2.6805109290284,293.89927492561,282.696254023259,61.4716724260283,348.186815664814,474.182106509802,"FC",11.0148582799456,1008.5555051753,0.140611311113841,-1.706568204032
10.8333333333333,42.45,116.67,1377.1389040323,156.335339167245,218.209665384673,80.9270717237536,552.008338157711,193.202131053498,"G",3.9150825700047,317.571844348709,0.152624770977299,-1.706568204032
84.4166666666667,52.39,10.26,65.006347595042,144.680046905337,236.845101366902,58.8219207531216,572.36340772652,354.500858613006,"G",9.04021184656187,633.402207534915,0.115594143030168,-1.706568204032
76.5833333333333,52.26,10.38,76.4711888593156,231.664891167714,211.001680538942,65.0218395018028,314.776797627737,321.574547115676,"C",9.0222143868171,627.838985220299,0.114786800788775,-1.706568204032
104.5,-40.3,175.83,232.899006771703,247.568990358128,473.222420134214,55.4901961162514,517.97983596903,1328.52562293814,"G",12.7851740695024,861.197686874187,0.244679006523429,-1.706568204032
12.3333333333333,-35.03,117.54,17.6295120265237,149.060634374486,398.14556156178,59.9082781044983,774.744167788896,551.953708103631,"G",16.3194626439985,1096.53484240424,0.229940094440212,-1.706568204032
11,52.78,-6.81,80.4337400030265,205.639962082479,397.116374975129,63.5511292979992,459.248959745933,511.54254994683,"C",10.8671656226007,769.057491816334,0.177756831168423,-1.706568204032
24.775,41.2,-103,1306.88799049259,213.62190331188,123.891153358293,71.6432828265738,394.029306596326,123.798596929273,"C",10.2960679716945,566.322232578144,0.179431599433669,-1.706568204032
222.5,52.75,16.3,66,104.1,400.59,46.1,730.94,453.31,"G",10.1583333,438.6,0.199286684,-1.706568204032
58.375,51.53,9.93,285.748426243239,270.141131085673,603.321424543313,52.9291015675246,301.812812179427,778.819059728334,"FB",8.83569950706811,779.040462141581,0.140169148263225,-1.706568204032
24.25,51.4,9.41666666666667,253.709496306153,232.703264733413,542.396202324733,61.8089866283193,232.063185307122,545.464611274894,"C",8.13159646803581,723.561198763393,0.137628855352293,-1.706568204032
32.9541666666667,34,-83,192.674287984232,219.948238311096,71.761518546205,53.855351027438,537.404011391975,109.705552104281,"C",16.9263558139892,921.325710104233,0.2495755627557,-1.706568204032
2.04166666666667,-3.2,37.35,1524.29012831439,330.873421142282,381.928743497073,58.7010312159534,370.002765803578,528.521158279603,"C",20.2693432039984,693.003891886907,0.182499130472821,-1.706568204032
79.1666666666667,26.8,117.966666666667,253.366811988672,263.414106380283,241.305103769742,52.461905779005,432.783621936609,354.883168095141,"FT",20.0679397274901,2008.49687490524,0.184461471109833,-1.706568204032
91.7,41.85,-88.31,224.804660228935,335.43748497648,442.638761048203,64.0659583668519,105.018868520346,326.850809712861,"G",9.98117962267628,943.062962863431,0.185598955701275,-1.706568204032
44.88333333,36.95,100.9,3091,198.7,678,70.5,406.44,413.9,"G",2.17500000000001,371.4,0.199286684,-1.706568204032
19.625,34.7,-120.05,358.948315297009,305.796317665391,164.818471298133,69.65086960738,314.620613053134,169.813413772748,"G",15.6619919974342,540.581398634267,0.295713957774305,-1.706568204032
240.75,61.32,22.15,37.584423792784,282.814038179687,1051.13892642515,51.4794395787746,268.910833838515,1735.91751934318,"C",5.39087356250332,604.101471967206,0.129314079852792,-1.706568204032
27.9291666666667,48.19,11.22,537.921532567605,224.589170596824,611.602086789992,65.3577394543993,327.212357437199,447.117282384193,"C",8.2965812948899,895.312052615109,0.139297993804355,-1.706568204032
23.8333333333333,42.8333333333333,-80.5,233.97155854121,112.077220578268,426.432406559317,70.9271089419524,678.354231931436,299.899238762886,"C",9.02001558096441,914.11350870826,0.17446972463655,-1.706568204032
28.6666666666667,48.83,9.2,283.192174774683,308.854159906658,206.944065152507,65.9943527748743,199.609594232561,218.963952873134,"C",10.2517679979853,612.038969852655,0.187353766946609,-1.706568204032
30.83333333,42.03,116.3,1324,169,197.97,81.12,628,160.85,"G",3.95833329999999,316.9,0.218684226,-1.706568204032
63.375,51.17,7.08,180.739661725373,257.920112732302,311.577485625583,52.2957567445235,227.016291040113,501.584140047182,"C",8.91630944202353,1108.47484387245,0.103578801158049,-1.706568204032
35.1666666666667,-37.85,175.31,54.6695683877544,241.503161571735,327.571647690743,56.4524783633248,429.406667684988,843.441866098402,"G",15.0857726511491,1964.64517095001,0.301805795114439,-1.706568204032
31.9583333333333,-34.34,138.92,264.710679672751,227.207956785621,166.183387959337,71.3240778141479,630.171440285832,336.108038195015,"C",15.7273487784525,452.746808072312,0.199477207240177,-1.706568204032
52.4166666666667,-26.87,151.85,574.75018947102,312.968376003566,290.493261972329,60.7518304791519,491.172904574174,451.007007710404,"FT",17.593579741123,614.806183681687,0.194876840973299,-1.706568204032
26.125,48.5,11.45,475.037317027718,231.519519616657,244.421227724107,63.8657263210185,334.730819183941,248.538272633418,"C",9.19854935250851,744.602842973997,0.149567674768759,-1.706568204032
30.83333333,33.49,111.9,1400,201.87,310,61.58,354.47,350,"FB",15.4666667,643.7,0.185492307,-1.706568204032
22.75,52.25,10.72,132.731498097877,243.576184449497,211.051185086095,65.7780721112639,357.442693591941,281.596067989165,"C",9.54661584661091,760.88431064885,0.0961668751615727,-1.706568204032
28.4008333333333,52.08,10.9,107.73528744529,216.269719041607,241.110962243984,68.2396273309063,374.966959977851,284.971954706601,"C",9.77617462790857,682.266662724485,0.111497170875697,-1.706568204032
4.69583333333333,9.88,-83.57,938.079591367315,339.333653507648,644.562184244067,53.3422816425404,369.200193607808,695.018699274495,"C",21.1120408564118,3277.43281960578,0.139354957589717,-1.706568204032
27.8333333333333,51.82,-0.35,121.384412513997,289.950933447727,619.972155837277,59.6518093258754,319.116195252348,897.170833638454,"C",9.39103027007229,669.870661874578,0.12748737432514,-1.706568204032
19.25,57.12,-2.26,101.67151538577,144.337347318122,393.646673646968,55.2936847863872,548.770777476295,663.279205074883,"G",8.01875359481249,995.254610419514,0.127675929369419,-1.706568204032
12.545,-32.244,115.814,18.4125736550638,166.97701736045,231.408503396863,62.0171232680314,750.887243665903,688.063105222887,"FB",18.4535008730047,927.110198079732,0.314369519880997,-1.706568204032
5.625,54.92,9.9,21.6014825951416,142.103131890081,254.359517497875,62.159673402601,533.541684201982,328.896271261479,"C",8.45228828591314,813.623674853905,0.0813069037937606,-1.706568204032
19.9833333333333,-19.75,-47.9166666666667,779.208365236235,316.063790626996,183.625432761912,52.9162131812474,525.828482621936,229.642749861368,"C",22.6853261547547,1469.91687482908,0.250256776152778,-1.706568204032
29.8333333333333,52.3342,-6.4575,40.2432072178324,218.631598458198,391.306827128403,60.1856690168698,443.490122207124,503.247737342194,"G",11.3630455087585,795.922120138149,0.146364755186129,-1.706568204032
32.5833333333333,29.15,119,318.071347689989,273.36709497711,196.803462645358,54.5653158208372,319.451658629455,245.422052192042,"FT",17.4286622136275,2063.67730364771,0.174525476780921,-1.706568204032
107.5,-43.08,172.59,403.052748972058,180.066049428213,431.154612693421,54.9139583870077,587.872623706098,1070.22767668536,"FC",10.3610212231532,745.155393000095,0.244961410667242,-1.706568204032
603.166666666667,-38,175,383.870532530157,319.092799584584,574.4625514939,49.8903414224779,365.73484335153,1384.13330087555,"FT",12.700631848412,1438.12821019937,0.256215746281108,-1.706568204032
125.25,51.8,-0.33,115.309574200374,288.811443700941,656.162860143458,59.2152604840926,323.967815463279,974.454679183653,"G",9.50665411246359,719.896740266533,0.121974661640303,-1.706568204032
56.9166666666667,-38.69,176.07,484.314106396972,275.594087267944,439.38358426526,53.0593640706795,451.460230648418,1211.00077908976,"FC",11.6256187474793,1137.51920351679,0.284987124013278,-1.706568204032
50.75,24.18,83.01,312.557552949044,385.187693642854,146.722271181643,70.797982600888,198.391438676622,170.579756616211,"FT",25.0237648066559,1233.96702341876,0.193116703563176,-1.706568204032
101.25,-40.88,175.07,77.8687477061167,228.831080488517,482.338340864066,54.9453908821925,511.049422955328,1450.38951294871,"G",13.6549098226515,1457.19513830458,0.212937194857495,-1.706568204032
3.416666667,44.7,123.73,128,204.5,246.74,90,522.06,117.87,"G",6.73333330000003,496,0.199286684,-1.706568204032
12.0833333333333,41.45,2.12833333333333,239.541723302678,294.408608556698,440.495969163432,67.6004741307573,303.359973217153,775.18824257989,"FC",14.9103320392509,616.144555975873,0.178410939130809,-1.706568204032
100.583333333333,55.97,-120.47,679.583133188618,283.667099092423,258.16202759383,58.8010198730511,246.915131468763,381.61727575483,"FC",2.68225747066271,378.783663058241,0.151807079690303,-1.706568204032
11.25,51.98,-0.62,119.345147486491,329.7817992422,617.797211601096,62.5304060995269,286.884221985972,848.677254038253,"C",9.3275716378331,662.569397525259,0.12402427758617,-1.706568204032
65.58333333,52.9,122.85,465,253.94,1290,57.92,420.17,4400,"S",-5.39166669999997,513.2,0.199286684,-0.33707752184292
20.5416666666667,51.51,9.9,188.358952649927,265.157570846575,561.064960436569,62.6852265720567,310.783329271395,550.942965422807,"C",9.59707616169214,528.410166673699,0.142114054195133,-0.33707752184292
25,25.05,82.62,164.784062746947,349.154954219667,144.018506973226,72.5369503248632,300.092445449037,128.719341359887,"FT",25.4676771641286,1024.13237687497,0.205433911031154,-0.33707752184292
10.5,58.67,43.3,177.441487561556,187.072458990156,257.871555342507,54.9988393864688,440.286071298289,561.721293490566,"C",4.5559410211211,531.74236105126,0.144563314266627,-0.33707752184292
13.58333333,26.33,117.61,260,304.07,140,47,374.74,142,"FT",15.9583333,2143.8,0.199286684,-0.33707752184292
20.2454166666667,51.06,10.18,289.047475826805,305.811747369561,222.223073140182,62.6962461902392,181.445026138202,283.509899595545,"C",9.12423050893182,672.702587876397,0.0943369294860677,-0.33707752184292
104.791666666667,-40.88,175.07,77.8687477061167,228.831080488517,482.338340864066,54.9453908821925,511.049422955328,1450.38951294871,"G",14.149180870894,1676.9385346224,0.224495283819591,-0.33707752184292
152.333333333333,-37.75,175.15,34.78636515834,213.927551243824,439.247609135638,56.2524443867894,511.001970194169,1157.32351189953,"G",15.3882685510676,1154.71020297942,0.305002109807074,-0.33707752184292
11.8183333333333,-25.0833333333333,-50.15,887.539214227571,365.448014293407,337.559701106981,51.3746292563799,361.639027847097,531.060818679374,"C",18.6165455203909,1213.84587353258,0.240409774231495,-0.33707752184292
57.125,42.53,-72.19,359,99.07,646.73,47,602.77,997.94,"FB",7.5,1536.9,0.159797117,-0.33707752184292
104.333333333333,50.75,-3.9,205.827483796999,216.428533664131,733.287915678063,57.0310452591705,294.942656665426,707.889145489105,"G",9.68712090759993,1113.47869643894,0.118527051350055,-0.33707752184292
19.5,-38.2,147.32,10.4982330902312,205.332633605819,453.039012369662,66.068899011129,604.819093961054,806.805444194863,"C",15.0149510440896,439.430793197014,0.165495574998538,-0.33707752184292
27.75,41.48,-71.53,53.8958160154314,85.2892173746375,596.009050531066,47.9183298400125,383.263604775671,615.600559867836,"FB",10.1632768290906,1596.1712007235,0.204959517138978,-0.33707752184292
22.25,26.3,117.6,300,304.55,85,45,378.58,91.5,"FC",16.1083333,2563.2,0.199286684,-0.33707752184292
61.3666666666667,52.08,10.9,107.73528744529,230.689358295854,688.324287278501,66.5925984346442,372.478184803335,577.472388674142,"C",8.49950992330321,703.882938271454,0.114568125830198,-0.33707752184292
413.25,35.98,-79.09,170.941165649445,241.797530066516,337.291200970316,50.966914862613,397.557155935045,434.93372576744,"FC",16.3637309909468,1253.74354685212,0.274205039803022,-0.33707752184292
20.0733333333333,21,78,347.409068878272,419.61688286845,79.8322522835263,73.4642912658788,239.781506966943,81.005351944022,"C",27.0087457581128,1321.82256837888,0.20403032650001,-0.33707752184292
32.0833333333333,32.75,111.216666666667,399.401407836754,365.303886326821,326.821443538911,68.4876865940188,263.193191471549,388.713127668447,"S",16.2310585536172,596.486148661015,0.170460915553628,-0.33707752184292
100.125,-43.12,171.7,1216.00396034576,244.786730341342,608.747181110387,51.470970605099,464.198698064814,1646.30843042284,"FB",4.5102727489591,1480.69103765278,0.100895607600072,-0.33707752184292
21.6666666666667,53.09,-114.45,848.660050820092,198.208508214363,395.001301345462,60.8010638418416,374.879404580051,516.877253991417,"C",1.55658044386541,602.602526263212,0.154796324829028,-0.33707752184292
11.4583333333333,53.35,10.41,4.97364794839989,184.517681027132,299.9510739804,61.3617661722414,535.085785189069,450.441378332137,"C",10.0624718533141,837.909340902797,0.107225413954066,-0.33707752184292
112.25,-38.6875,176.0694,457.997014427954,272.19049494536,306.8984974048,55.8468153022437,448.263432583098,823.112130783736,"G",12.204619948436,1779.6893992413,0.288876411483761,-0.33707752184292
31.4166666666667,-38,175,222.447828523618,309.841405471203,380.045428666813,50.9920189154053,405.60525298854,1077.23666684866,"C",13.7061828163312,1475.47801770021,0.278782300537552,-0.33707752184292
21.08333333,31.9,119.5,6,355.04,310,72.1,185.4,283,"C",16.6916667,1212.1,0.229172915,-0.33707752184292
0.110833333333333,52.3342,-6.4575,40.9772406464718,220.033356259347,699.315862506064,59.8011748308487,440.057864929236,821.195700841463,"G",10.6940877920024,1097.51893356573,0.0791078230004573,-0.33707752184292
44.1666666666667,-43.6363888888889,172.438333333333,23.2427451975301,213.532124371043,446.841728551604,64.8416923332701,579.254354900493,793.271531241403,"G",12.4713827478736,808.734912476654,0.323661121884268,-0.33707752184292
32.9166666666667,-39.82,175.37,236.022227049519,183.80037103751,405.487989449903,52.873159440216,557.275170216412,1186.71659821795,"FC",12.7857475908176,947.010353540696,0.258868375602186,-0.33707752184292
16.0583333333333,51.4,11.88,119.061753709952,230.41273031367,189.050746049634,71.1173294203145,225.650524085814,215.970892337422,"C",10.2116876635969,636.098209050567,0.172954546331639,-0.33707752184292
25.3333333333333,56.95,-2.21,87.3433305062474,155.707792304468,331.962765838087,58.7892887378634,533.215242900865,590.558362108696,"C",8.13617174193462,835.747375087489,0.0714423921802091,-0.33707752184292
28.4008333333333,52.08,10.9,107.73528744529,216.269719041607,241.110962243984,68.2396273309063,374.966959977851,284.971954706601,"C",9.77617462790857,682.266662724485,0.111497170875697,-0.33707752184292
12.5,-5.08333333333333,-42.8,77.7201126773653,215.015815593362,104.032134887921,55.2013151498562,503.59106880357,137.252374074656,"C",29.6216556249068,1140.33084233622,0.273539434903516,-0.33707752184292
16.0833333333333,52.07,-0.5,53.3017450306429,357.747033904166,648.071592455794,63.4428457007662,282.253829905883,929.194452592189,"C",10.9632921800021,514.016606822435,0.160322096461729,-0.33707752184292
27.0083333333333,26.97,103.98,2288.27357173428,353.698082482631,249.285325085598,62.1818672765677,226.405181847018,252.864431482831,"C",10.578422150403,1330.92507071469,0.143194852997451,-0.33707752184292
16.375,-3.12,-59.87,26.4457283132954,377.828908503373,201.326123368651,45.0943237785561,208.303817865776,290.867884171261,"FT",27.1839408612381,2347.85269919517,0.231260732401468,-0.33707752184292
19.25,57.12,-2.26,101.67151538577,144.337347318122,393.646673646968,55.2936847863872,548.770777476295,663.279205074883,"G",8.01875359481249,995.254610419514,0.127675929369419,-0.33707752184292
70.1666666666667,-38.58,176.03,549.438739481133,293.961836757616,452.835361556032,53.3605560857685,420.496137067766,1290.75447800422,"FC",11.2973465632765,1165.74234789542,0.273687277408925,-0.33707752184292
0.679012345679012,42.25,-76.6666666666667,469.818735987535,217.741636045509,264.610387943024,52.2255263252916,276.820170894837,377.063683506228,"FB",8.28147831357893,707.731814679894,0.200355486142406,-0.33707752184292
9.125,-36.1,147.37,572.531384132323,170.496648732876,225.424134585194,53.1621114422766,624.950913100198,482.793231176854,"FT",13.1763430590825,945.874254439094,0.30237512260762,-0.33707752184292
14.6625,45.85,126.23,119.784647302043,300.159978201266,241.61345722755,73.4836573732971,276.638914791615,292.777516722269,"FC",4.9402214149211,426.271748438304,0.16505959557578,-0.33707752184292
10.9166666666667,35.67,139.48,72.9135622865425,302.580176928329,503.364938002119,56.8824428584868,317.459483693343,578.656159723181,"C",15.7875298820486,1380.82795491299,0.124306065572744,-0.33707752184292
5.95833333333333,42.40537,-85.4012,284.993608007036,167.912859525725,335.467034942503,61.4207590476866,561.653889869884,236.628391656012,"C",8.95253677357999,1175.41669595554,0.208949737061261,-0.33707752184292
24.25,51.4,9.41666666666667,253.709496306153,232.703264733413,542.396202324733,61.8089866283193,232.063185307122,545.464611274894,"C",8.13159646803581,723.561198763393,0.137628855352293,-0.33707752184292
57.4166666666667,-40.4,175.3,15.5764109911299,197.797192998114,424.254154211186,54.3990015812543,547.420756024948,1108.43201792919,"FC",14.1147714286677,853.104262211632,0.292083763047293,-0.33707752184292
16.6,-20.18,146.72,225.849479278241,222.744048840898,63.9414317114797,68.5423826833002,643.878667691871,122.946656050902,"G",23.5672995415903,710.490180245121,0.209332570370905,-0.33707752184292
