scenario,slope,slope_se,slope_p,folder,run_number,outslope
fixed_no_var,-0.061189081,0.033579003,0.083406957,F:/patoine/derived/resampe500_combine_all/resample44_pred_all_vars/resample44_all_1992.rds,44,-4.137521591
fixed_no_var,-0.073376638,0.057793467,0.218789431,F:/patoine/derived/resampe500_combine_all/resample45_pred_all_vars/resample45_all_1992.rds,45,-6.186339104
fixed_no_var,-0.082146726,0.048286802,0.104397371,F:/patoine/derived/resampe500_combine_all/resample46_pred_all_vars/resample46_all_1992.rds,46,-3.387643773
fixed_no_var,-0.050318954,0.049966974,0.325942754,F:/patoine/derived/resampe500_combine_all/resample47_pred_all_vars/resample47_all_1992.rds,47,-3.343180085
fixed_no_var,-0.109763912,0.056860124,0.067857499,F:/patoine/derived/resampe500_combine_all/resample48_pred_all_vars/resample48_all_1992.rds,48,-5.233393775
fixed_no_var,-0.055770663,0.067452002,0.418094879,F:/patoine/derived/resampe500_combine_all/resample49_pred_all_vars/resample49_all_1992.rds,49,-5.592327566
fixed_no_var,-0.177644601,0.124664688,0.169582479,F:/patoine/derived/resampe500_combine_all/resample5_pred_all_vars/resample5_all_1992.rds,5,-5.611257642
fixed_no_var,-0.093236273,0.058713947,0.127976289,F:/patoine/derived/resampe500_combine_all/resample50_pred_all_vars/resample50_all_1992.rds,50,-4.585137814
fixed_no_var,-0.170510956,0.068812373,0.022257438,F:/patoine/derived/resampe500_combine_all/resample51_pred_all_vars/resample51_all_1992.rds,51,-4.640021367
fixed_no_var,-0.090688197,0.030588091,0.007658157,F:/patoine/derived/resampe500_combine_all/resample52_pred_all_vars/resample52_all_1992.rds,52,-3.666179451
fixed_no_var,-0.089470793,0.041084616,0.041570044,F:/patoine/derived/resampe500_combine_all/resample53_pred_all_vars/resample53_all_1992.rds,53,-3.90066871
fixed_no_var,-0.134490627,0.082234149,0.117594222,F:/patoine/derived/resampe500_combine_all/resample54_pred_all_vars/resample54_all_1992.rds,54,-6.741837774
fixed_no_var,-0.082816697,0.064620743,0.214649195,F:/patoine/derived/resampe500_combine_all/resample55_pred_all_vars/resample55_all_1992.rds,55,-6.238744172
fixed_no_var,-0.116260721,0.046163553,0.020412193,F:/patoine/derived/resampe500_combine_all/resample56_pred_all_vars/resample56_all_1992.rds,56,-3.552745636
fixed_no_var,-0.086939169,0.063779996,0.187998151,F:/patoine/derived/resampe500_combine_all/resample57_pred_all_vars/resample57_all_1992.rds,57,-3.899244482
fixed_no_var,-0.068228889,0.034470444,0.061708949,F:/patoine/derived/resampe500_combine_all/resample58_pred_all_vars/resample58_all_1992.rds,58,-2.339957833
fixed_no_var,-0.109748781,0.051143548,0.044335183,F:/patoine/derived/resampe500_combine_all/resample59_pred_all_vars/resample59_all_1992.rds,59,-4.27446767
fixed_no_var,-0.152816412,0.053962968,0.010303371,F:/patoine/derived/resampe500_combine_all/resample6_pred_all_vars/resample6_all_1992.rds,6,-2.894309449
fixed_no_var,-0.089756759,0.07103422,0.220915016,F:/patoine/derived/resampe500_combine_all/resample60_pred_all_vars/resample60_all_1992.rds,60,-4.167156259
fixed_no_var,-0.069316694,0.026358405,0.016056817,F:/patoine/derived/resampe500_combine_all/resample61_pred_all_vars/resample61_all_1992.rds,61,-1.995282866
fixed_no_var,-0.05078061,0.06246398,0.425814216,F:/patoine/derived/resampe500_combine_all/resample62_pred_all_vars/resample62_all_1992.rds,62,-4.758091523
fixed_no_var,-0.089682872,0.073201276,0.234750491,F:/patoine/derived/resampe500_combine_all/resample63_pred_all_vars/resample63_all_1992.rds,63,-3.587214521
fixed_no_var,-0.115677958,0.05950773,0.066109511,F:/patoine/derived/resampe500_combine_all/resample64_pred_all_vars/resample64_all_1992.rds,64,-3.010049691
fixed_no_var,0.005850243,0.069287825,0.933550898,F:/patoine/derived/resampe500_combine_all/resample65_pred_all_vars/resample65_all_1992.rds,65,-4.394111092
fixed_no_var,-0.067866702,0.088791787,0.453591588,F:/patoine/derived/resampe500_combine_all/resample66_pred_all_vars/resample66_all_1992.rds,66,-5.341890767
fixed_no_var,-0.113305159,0.071291512,0.127671528,F:/patoine/derived/resampe500_combine_all/resample67_pred_all_vars/resample67_all_1992.rds,67,-5.466011333
fixed_no_var,-0.126163565,0.057445676,0.040035359,F:/patoine/derived/resampe500_combine_all/resample68_pred_all_vars/resample68_all_1992.rds,68,-6.121379861
fixed_no_var,0.007895877,0.057685724,0.892496155,F:/patoine/derived/resampe500_combine_all/resample69_pred_all_vars/resample69_all_1992.rds,69,-4.428039745
fixed_no_var,-0.075331977,0.022452851,0.003150861,F:/patoine/derived/resampe500_combine_all/resample7_pred_all_vars/resample7_all_1992.rds,7,-3.93366733
fixed_no_var,-0.086660823,0.080562997,0.294871719,F:/patoine/derived/resampe500_combine_all/resample70_pred_all_vars/resample70_all_1992.rds,70,-5.279008563
fixed_no_var,-0.101863961,0.06430373,0.128854882,F:/patoine/derived/resampe500_combine_all/resample71_pred_all_vars/resample71_all_1992.rds,71,-4.399914746
fixed_no_var,-0.079656758,0.03810254,0.049540559,F:/patoine/derived/resampe500_combine_all/resample72_pred_all_vars/resample72_all_1992.rds,72,-4.263134237
fixed_no_var,-0.123987917,0.057112745,0.0421463,F:/patoine/derived/resampe500_combine_all/resample73_pred_all_vars/resample73_all_1992.rds,73,-5.431662459
fixed_no_var,-0.115273084,0.050946303,0.034943531,F:/patoine/derived/resampe500_combine_all/resample74_pred_all_vars/resample74_all_1992.rds,74,-5.695354437
fixed_no_var,-0.029191075,0.088847739,0.745909746,F:/patoine/derived/resampe500_combine_all/resample75_pred_all_vars/resample75_all_1992.rds,75,-3.400671704
fixed_no_var,-0.05072348,0.053516791,0.354541242,F:/patoine/derived/resampe500_combine_all/resample76_pred_all_vars/resample76_all_1992.rds,76,-5.078115815
fixed_no_var,-0.126211381,0.061373155,0.053021926,F:/patoine/derived/resampe500_combine_all/resample77_pred_all_vars/resample77_all_1992.rds,77,-5.04605368
fixed_no_var,-0.0219416,0.071942589,0.763526787,F:/patoine/derived/resampe500_combine_all/resample78_pred_all_vars/resample78_all_1992.rds,78,-7.674245066
fixed_no_var,-0.06052968,0.055521305,0.288583679,F:/patoine/derived/resampe500_combine_all/resample79_pred_all_vars/resample79_all_1992.rds,79,-6.127533219
fixed_no_var,-0.049163587,0.042376681,0.25964744,F:/patoine/derived/resampe500_combine_all/resample8_pred_all_vars/resample8_all_1992.rds,8,-2.654206658
fixed_no_var,-0.120426515,0.066338139,0.084496632,F:/patoine/derived/resampe500_combine_all/resample80_pred_all_vars/resample80_all_1992.rds,80,-5.25585338
fixed_no_var,-0.17791047,0.07971504,0.037226786,F:/patoine/derived/resampe500_combine_all/resample81_pred_all_vars/resample81_all_1992.rds,81,-6.136963381
fixed_no_var,-0.126261941,0.046589366,0.01347658,F:/patoine/derived/resampe500_combine_all/resample82_pred_all_vars/resample82_all_1992.rds,82,-2.81209628
fixed_no_var,-0.183837439,0.084676737,0.042136258,F:/patoine/derived/resampe500_combine_all/resample83_pred_all_vars/resample83_all_1992.rds,83,-6.476442816
fixed_no_var,-0.047598993,0.03220445,0.154977367,F:/patoine/derived/resampe500_combine_all/resample84_pred_all_vars/resample84_all_1992.rds,84,-3.687513842
fixed_no_var,-0.034978378,0.053921867,0.523920405,F:/patoine/derived/resampe500_combine_all/resample85_pred_all_vars/resample85_all_1992.rds,85,-3.64053644
fixed_no_var,-0.080137595,0.050896641,0.131054829,F:/patoine/derived/resampe500_combine_all/resample86_pred_all_vars/resample86_all_1992.rds,86,-5.032540574
fixed_no_var,-0.100699748,0.098333349,0.318032251,F:/patoine/derived/resampe500_combine_all/resample87_pred_all_vars/resample87_all_1992.rds,87,-5.397497292
fixed_no_var,-0.101186324,0.042692963,0.027950629,F:/patoine/derived/resampe500_combine_all/resample88_pred_all_vars/resample88_all_1992.rds,88,-4.504540872
fixed_no_var,-0.089631732,0.042767069,0.049026403,F:/patoine/derived/resampe500_combine_all/resample89_pred_all_vars/resample89_all_1992.rds,89,-3.846895129
fixed_no_var,-0.0703672,0.044150674,0.126663448,F:/patoine/derived/resampe500_combine_all/resample9_pred_all_vars/resample9_all_1992.rds,9,-2.632296438
fixed_no_var,-0.082688068,0.096982565,0.403972098,F:/patoine/derived/resampe500_combine_all/resample90_pred_all_vars/resample90_all_1992.rds,90,-5.813712973
fixed_no_var,-0.085538312,0.042710181,0.05894548,F:/patoine/derived/resampe500_combine_all/resample91_pred_all_vars/resample91_all_1992.rds,91,-5.480975832
fixed_no_var,-0.113238458,0.038589114,0.008197413,F:/patoine/derived/resampe500_combine_all/resample92_pred_all_vars/resample92_all_1992.rds,92,-3.023061545
fixed_no_var,0.039035505,0.073522054,0.601310075,F:/patoine/derived/resampe500_combine_all/resample93_pred_all_vars/resample93_all_1992.rds,93,-4.174029818
fixed_no_var,-0.030357483,0.017908917,0.105569847,F:/patoine/derived/resampe500_combine_all/resample94_pred_all_vars/resample94_all_1992.rds,94,-1.729438023
fixed_no_var,-0.086949231,0.066401722,0.205228742,F:/patoine/derived/resampe500_combine_all/resample95_pred_all_vars/resample95_all_1992.rds,95,-6.685401924
fixed_no_var,-0.006580856,0.079069845,0.934497333,F:/patoine/derived/resampe500_combine_all/resample96_pred_all_vars/resample96_all_1992.rds,96,-4.399317583
fixed_no_var,-0.078940283,0.061263537,0.212266555,F:/patoine/derived/resampe500_combine_all/resample97_pred_all_vars/resample97_all_1992.rds,97,-5.006970825
fixed_no_var,-0.09886992,0.041270503,0.026489948,F:/patoine/derived/resampe500_combine_all/resample98_pred_all_vars/resample98_all_1992.rds,98,-3.125312339
fixed_no_var,-0.105442181,0.061582739,0.102322308,F:/patoine/derived/resampe500_combine_all/resample99_pred_all_vars/resample99_all_1992.rds,99,-2.974794527
fixed_no_var,-0.158239699,0.063961452,0.022444183,F:/patoine/derived/resampe500_combine_2nd/resample1_pred_all_vars/resample1_all_1992.rds,101,-2.839560419
fixed_no_var,-0.098058514,0.043912886,0.037135884,F:/patoine/derived/resampe500_combine_2nd/resample10_pred_all_vars/resample10_all_1992.rds,110,-3.718929685
fixed_no_var,-0.118272147,0.047141545,0.020834807,F:/patoine/derived/resampe500_combine_2nd/resample100_pred_all_vars/resample100_all_1992.rds,200,-3.190815307
fixed_no_var,-0.115885061,0.047502828,0.024146565,F:/patoine/derived/resampe500_combine_2nd/resample11_pred_all_vars/resample11_all_1992.rds,111,-5.666854364
fixed_no_var,-0.124572993,0.045457692,0.012609299,F:/patoine/derived/resampe500_combine_2nd/resample12_pred_all_vars/resample12_all_1992.rds,112,-4.223365642
fixed_no_var,-0.024289951,0.046851109,0.609833178,F:/patoine/derived/resampe500_combine_2nd/resample13_pred_all_vars/resample13_all_1992.rds,113,-3.043901155
fixed_no_var,-0.149727903,0.081960907,0.082690534,F:/patoine/derived/resampe500_combine_2nd/resample14_pred_all_vars/resample14_all_1992.rds,114,-4.319696385
fixed_no_var,-0.127298554,0.036800752,0.002478761,F:/patoine/derived/resampe500_combine_2nd/resample15_pred_all_vars/resample15_all_1992.rds,115,-3.852452941
fixed_no_var,-0.038188741,0.056728847,0.508537477,F:/patoine/derived/resampe500_combine_2nd/resample16_pred_all_vars/resample16_all_1992.rds,116,-5.745650974
