scenario,slope,slope_se,slope_p,folder,run_number,outslope
fixed_no_var,-0.153477829,0.078301458,0.064067165,F:/patoine/derived/resampe500_combine_fjoin/resample71_pred_all_vars/resample71_all_1992.rds,71,-4.399914746
fixed_no_var,-0.08302274,0.032494954,0.018874976,F:/patoine/derived/resampe500_combine_fjoin/resample72_pred_all_vars/resample72_all_1992.rds,72,-4.263134237
fixed_no_var,-0.154923022,0.04838381,0.004476147,F:/patoine/derived/resampe500_combine_fjoin/resample73_pred_all_vars/resample73_all_1992.rds,73,-5.431662459
fixed_no_var,-0.141371235,0.043472221,0.003992422,F:/patoine/derived/resampe500_combine_fjoin/resample74_pred_all_vars/resample74_all_1992.rds,74,-5.695354437
fixed_no_var,-0.090718304,0.050021742,0.084777581,F:/patoine/derived/resampe500_combine_fjoin/resample75_pred_all_vars/resample75_all_1992.rds,75,-3.400671704
fixed_no_var,-0.101632915,0.022085579,0.00017263,F:/patoine/derived/resampe500_combine_fjoin/resample76_pred_all_vars/resample76_all_1992.rds,76,-5.078115815
fixed_no_var,-0.159586975,0.061216589,0.016872268,F:/patoine/derived/resampe500_combine_fjoin/resample77_pred_all_vars/resample77_all_1992.rds,77,-5.04605368
fixed_no_var,-0.045871823,0.047271585,0.343442844,F:/patoine/derived/resampe500_combine_fjoin/resample78_pred_all_vars/resample78_all_1992.rds,78,-7.674245066
fixed_no_var,-0.148996519,0.038331065,0.000915973,F:/patoine/derived/resampe500_combine_fjoin/resample79_pred_all_vars/resample79_all_1992.rds,79,-6.127533219
fixed_no_var,-0.067726627,0.023037895,0.008100223,F:/patoine/derived/resampe500_combine_fjoin/resample8_pred_all_vars/resample8_all_1992.rds,8,-2.654206658
fixed_no_var,-0.151156412,0.069113929,0.040788701,F:/patoine/derived/resampe500_combine_fjoin/resample80_pred_all_vars/resample80_all_1992.rds,80,-5.25585338
fixed_no_var,-0.262154856,0.070647177,0.001382137,F:/patoine/derived/resampe500_combine_fjoin/resample81_pred_all_vars/resample81_all_1992.rds,81,-6.136963381
fixed_no_var,-0.144750789,0.050745304,0.00984225,F:/patoine/derived/resampe500_combine_fjoin/resample82_pred_all_vars/resample82_all_1992.rds,82,-2.81209628
fixed_no_var,-0.224287036,0.105447295,0.046054591,F:/patoine/derived/resampe500_combine_fjoin/resample83_pred_all_vars/resample83_all_1992.rds,83,-6.476442816
fixed_no_var,-0.028221665,0.019050041,0.154071096,F:/patoine/derived/resampe500_combine_fjoin/resample84_pred_all_vars/resample84_all_1992.rds,84,-3.687513842
fixed_no_var,-0.051006266,0.02477715,0.052797134,F:/patoine/derived/resampe500_combine_fjoin/resample85_pred_all_vars/resample85_all_1992.rds,85,-3.64053644
fixed_no_var,-0.095932793,0.036114043,0.015154261,F:/patoine/derived/resampe500_combine_fjoin/resample86_pred_all_vars/resample86_all_1992.rds,86,-5.032540574
fixed_no_var,-0.113461619,0.030767183,0.001458232,F:/patoine/derived/resampe500_combine_fjoin/resample87_pred_all_vars/resample87_all_1992.rds,87,-5.397497292
fixed_no_var,-0.101950988,0.028032166,0.001641263,F:/patoine/derived/resampe500_combine_fjoin/resample88_pred_all_vars/resample88_all_1992.rds,88,-4.504540872
fixed_no_var,-0.100531363,0.051594967,0.065528272,F:/patoine/derived/resampe500_combine_fjoin/resample89_pred_all_vars/resample89_all_1992.rds,89,-3.846895129
fixed_no_var,-0.076470838,0.02304011,0.003423466,F:/patoine/derived/resampe500_combine_fjoin/resample9_pred_all_vars/resample9_all_1992.rds,9,-2.632296438
fixed_no_var,-0.07919201,0.073102979,0.291565756,F:/patoine/derived/resampe500_combine_fjoin/resample90_pred_all_vars/resample90_all_1992.rds,90,-5.813712973
fixed_no_var,-0.136395605,0.035697223,0.001069082,F:/patoine/derived/resampe500_combine_fjoin/resample91_pred_all_vars/resample91_all_1992.rds,91,-5.480975832
fixed_no_var,-0.130616127,0.050474446,0.017585798,F:/patoine/derived/resampe500_combine_fjoin/resample92_pred_all_vars/resample92_all_1992.rds,92,-3.023061545
fixed_no_var,0.018484788,0.058169191,0.753948658,F:/patoine/derived/resampe500_combine_fjoin/resample93_pred_all_vars/resample93_all_1992.rds,93,-4.174029818
fixed_no_var,-0.032931034,0.018354744,0.087923215,F:/patoine/derived/resampe500_combine_fjoin/resample94_pred_all_vars/resample94_all_1992.rds,94,-1.729438023
fixed_no_var,-0.116458427,0.068304079,0.103679936,F:/patoine/derived/resampe500_combine_fjoin/resample95_pred_all_vars/resample95_all_1992.rds,95,-6.685401924
fixed_no_var,-0.062947754,0.049842735,0.221141415,F:/patoine/derived/resampe500_combine_fjoin/resample96_pred_all_vars/resample96_all_1992.rds,96,-4.399317583
fixed_no_var,-0.073118708,0.04933004,0.153863689,F:/patoine/derived/resampe500_combine_fjoin/resample97_pred_all_vars/resample97_all_1992.rds,97,-5.006970825
fixed_no_var,-0.133025923,0.042417809,0.005200825,F:/patoine/derived/resampe500_combine_fjoin/resample98_pred_all_vars/resample98_all_1992.rds,98,-3.125312339
fixed_no_var,-0.057512146,0.043940378,0.205419706,F:/patoine/derived/resampe500_combine_fjoin/resample99_pred_all_vars/resample99_all_1992.rds,99,-2.974794527
fixed_no_var,-0.152914465,0.072198772,0.046898689,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample1_pred_all_vars/resample1_all_1992.rds,101,-2.839560419
fixed_no_var,-0.099882153,0.044060452,0.034635595,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample10_pred_all_vars/resample10_all_1992.rds,110,-3.718929685
